,value,percentage,datetime,tipo,anio,ccaa
3,565654.657,0.4525635171567333,2021-04-01T00:00:00.000+02:00,Eólica,2021,Andalucía
4,592828.424,0.3654375821485086,2021-05-01T00:00:00.000+02:00,Eólica,2021,Andalucía
5,456862.149,0.3062867572590376,2021-06-01T00:00:00.000+02:00,Eólica,2021,Andalucía
6,601270.327,0.34878790566462375,2021-07-01T00:00:00.000+02:00,Eólica,2021,Andalucía
7,380676.358,0.28002708935655163,2021-08-01T00:00:00.000+02:00,Eólica,2021,Andalucía
8,425373.223,0.35421414549105434,2021-09-01T00:00:00.000+02:00,Eólica,2021,Andalucía
9,646288.366,0.4802097243720358,2021-10-01T00:00:00.000+02:00,Eólica,2021,Andalucía
10,532630.675,0.48375069681723276,2021-11-01T00:00:00.000+01:00,Eólica,2021,Andalucía
11,847548.65,0.6279609432728861,2021-12-01T00:00:00.000+01:00,Eólica,2021,Andalucía
0,213710.908,0.20174916376549432,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Andalucía
1,231989.192,0.1947258979601936,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Andalucía
2,408278.78,0.3082940904194172,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Andalucía
3,402297.899,0.32186661925812493,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
4,556125.915,0.34281303243942807,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
5,561098.376,0.3761681777851818,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
6,591088.049,0.3428813187950625,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
7,528290.277,0.38861249324991287,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
8,432330.446,0.3600075209709578,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
9,405044.314,0.3009588731857202,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Andalucía
10,325035.538,0.29520674527028345,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Andalucía
11,260350.973,0.1928977676822371,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Andalucía
0,53930.207,0.05091164632527793,2021-01-01T00:00:00.000+01:00,Solar térmica,2021,Andalucía
1,62025.987,0.052063054797148886,2021-02-01T00:00:00.000+01:00,Solar térmica,2021,Andalucía
2,158688.61,0.11982685134865845,2021-03-01T00:00:00.000+01:00,Solar térmica,2021,Andalucía
3,111872.759,0.08950607700391935,2021-04-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
4,281104.125,0.17328118493180097,2021-05-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
5,283610.94,0.19013673014042465,2021-06-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
6,336868.959,0.19541263457864266,2021-07-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
7,259564.706,0.19093686170253066,2021-08-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
8,194498.853,0.16196187557011596,2021-09-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
9,140754.854,0.10458466096443106,2021-10-01T00:00:00.000+02:00,Solar térmica,2021,Andalucía
10,76784.57,0.06973798353298294,2021-11-01T00:00:00.000+01:00,Solar térmica,2021,Andalucía
11,56211.258,0.041647726766169194,2021-12-01T00:00:00.000+01:00,Solar térmica,2021,Andalucía
0,150906.426,0.14245994992609107,2021-01-01T00:00:00.000+01:00,Otras renovables,2021,Andalucía
1,129208.663,0.10845450475516567,2021-02-01T00:00:00.000+01:00,Otras renovables,2021,Andalucía
2,107567.418,0.08122489072558521,2021-03-01T00:00:00.000+01:00,Otras renovables,2021,Andalucía
3,130440.554,0.10436161917449359,2021-04-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
4,126093.849,0.0777281072176781,2021-05-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
5,126218.857,0.08461888230419408,2021-06-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
6,124869.152,0.07243472370489615,2021-07-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
7,134576.658,0.09899514126136534,2021-08-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
8,120565.954,0.10039693159393759,2021-09-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
9,138929.136,0.10322810314336536,2021-10-01T00:00:00.000+02:00,Otras renovables,2021,Andalucía
10,155261.425,0.14101294960637878,2021-11-01T00:00:00.000+01:00,Otras renovables,2021,Andalucía
11,170548.746,0.1263620105018961,2021-12-01T00:00:00.000+01:00,Otras renovables,2021,Andalucía
0,1059290.1800000002,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,2021,Andalucía
1,1191362.805,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,2021,Andalucía
2,1324315.946,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,2021,Andalucía
3,1249890.094,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
4,1622242.629,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
5,1491615.743,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
6,1723885.253,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
7,1359426.9000000001,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
8,1200892.8169999998,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
9,1345846.061,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,2021,Andalucía
10,1101043.7370000002,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,2021,Andalucía
11,1349683.7010000001,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,2021,Andalucía
0,227814.858,0.1428110905827463,2021-01-01T00:00:00.000+01:00,Hidráulica,2021,Aragón
1,306758.08,0.2551748716454709,2021-02-01T00:00:00.000+01:00,Hidráulica,2021,Aragón
2,270285.922,0.17489444974620724,2021-03-01T00:00:00.000+01:00,Hidráulica,2021,Aragón
3,235923.132,0.19734208697929406,2021-04-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
4,289607.81,0.22427371900209483,2021-05-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
5,275771.771,0.2540784589297809,2021-06-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
6,226436.584,0.1665733081183365,2021-07-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
7,178880.721,0.1563856132445995,2021-08-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
8,122543.897,0.15278982651606052,2021-09-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
9,111800.572,0.11943489848512882,2021-10-01T00:00:00.000+02:00,Hidráulica,2021,Aragón
10,102818.548,0.062268645580299035,2021-11-01T00:00:00.000+01:00,Hidráulica,2021,Aragón
11,300180.331,0.22593349002272997,2021-12-01T00:00:00.000+01:00,Hidráulica,2021,Aragón
0,1308593.598,0.820322609774556,2021-01-01T00:00:00.000+01:00,Eólica,2021,Aragón
1,830282.066,0.6906651639659709,2021-02-01T00:00:00.000+01:00,Eólica,2021,Aragón
2,1141945.948,0.7389212384334652,2021-03-01T00:00:00.000+01:00,Eólica,2021,Aragón
3,773997.346,0.6474238040213656,2021-04-01T00:00:00.000+02:00,Eólica,2021,Aragón
4,738724.988,0.5720722807114141,2021-05-01T00:00:00.000+02:00,Eólica,2021,Aragón
5,577510.594,0.5320812975420257,2021-06-01T00:00:00.000+02:00,Eólica,2021,Aragón
6,868237.682,0.6387007804522271,2021-07-01T00:00:00.000+02:00,Eólica,2021,Aragón
7,724809.078,0.6336608635889988,2021-08-01T00:00:00.000+02:00,Eólica,2021,Aragón
8,498674.278,0.6217556181001959,2021-09-01T00:00:00.000+02:00,Eólica,2021,Aragón
9,657321.514,0.7022068571946231,2021-10-01T00:00:00.000+02:00,Eólica,2021,Aragón
10,1431317.856,0.8668302171318106,2021-11-01T00:00:00.000+01:00,Eólica,2021,Aragón
11,959606.523,0.7222566850656418,2021-12-01T00:00:00.000+01:00,Eólica,2021,Aragón
